type	time	latitude	longitude	altitude (m)	distance (km)	eos	name	desc
T	2015-02-11 14:23:03.181	6.788837070	80.802939517	2131.5	1.674			
T	2015-02-11 14:23:05.181	6.788844414	80.802900730	2132.2	1.678			
T	2015-02-11 14:23:07.181	6.788849597	80.802873045	2132.7	1.682			
T	2015-02-11 14:23:12.181	6.788860584	80.802845557	2133.3	1.685			
T	2015-02-11 14:23:28.181	6.788848089	80.802815615	2133.4	1.689			
T	2015-02-11 14:23:30.181	6.788843920	80.802784857	2133.7	1.692			
T	2015-02-11 14:23:32.181	6.788837669	80.802748095	2134.0	1.696			
T	2015-02-11 14:23:34.181	6.788829563	80.802714062	2134.3	1.700			
T	2015-02-11 14:23:37.181	6.788817458	80.802681334	2134.5	1.704			
T	2015-02-11 14:23:52.181	6.788804813	80.802645890	2134.7	1.708			
T	2015-02-11 14:23:54.181	6.788795100	80.802606587	2135.1	1.713			
T	2015-02-11 14:23:55.181	6.788788612	80.802580225	2135.4	1.716			
T	2015-02-11 14:23:56.181	6.788782271	80.802550827	2135.7	1.719			
T	2015-02-11 14:23:57.181	6.788777836	80.802519925	2136.1	1.722			
T	2015-02-11 14:23:58.181	6.788774148	80.802488316	2136.2	1.726			
T	2015-02-11 14:23:59.181	6.788772337	80.802457379	2135.8	1.729			
T	2015-02-11 14:24:00.181	6.788771546	80.802427722	2135.4	1.733			
T	2015-02-11 14:24:01.181	6.788771778	80.802399330	2135.0	1.736			
T	2015-02-11 14:24:03.181	6.788776012	80.802347883	2134.4	1.741			
T	2015-02-11 14:24:05.181	6.788784153	80.802306348	2134.0	1.746			
T	2015-02-11 14:24:07.181	6.788791133	80.802273296	2133.7	1.750			
T	2015-02-11 14:24:09.181	6.788799242	80.802245644	2133.4	1.753			
T	2015-02-11 14:24:12.181	6.788819581	80.802213999	2133.3	1.757			
T	2015-02-11 14:24:16.181	6.788846349	80.802194644	2133.3	1.761			
T	2015-02-11 14:24:25.181	6.788854550	80.802167536	2133.1	1.764			
T	2015-02-11 14:24:30.181	6.788836422	80.802146234	2132.6	1.767			
T	2015-02-11 14:24:33.181	6.788818466	80.802123080	2132.1	1.771			
T	2015-02-11 14:24:36.181	6.788806131	80.802095382	2131.6	1.774			
T	2015-02-11 14:24:39.181	6.788795601	80.802060755	2131.0	1.778			
T	2015-02-11 14:24:42.181	6.788786177	80.802023135	2130.4	1.782			
T	2015-02-11 14:24:45.181	6.788778764	80.801987531	2129.8	1.786			
T	2015-02-11 14:24:48.181	6.788773329	80.801953282	2129.4	1.790			
T	2015-02-11 14:24:51.181	6.788765253	80.801923111	2128.9	1.794			
T	2015-02-11 14:24:54.181	6.788752476	80.801893959	2128.4	1.797			
T	2015-02-11 14:24:57.181	6.788734909	80.801860165	2127.8	1.801			
T	2015-02-11 14:24:59.181	6.788717049	80.801837887	2127.3	1.804			
T	2015-02-11 14:25:01.181	6.788694891	80.801818934	2126.9	1.808			
T	2015-02-11 14:25:04.181	6.788663152	80.801799128	2126.4	1.812			
T	2015-02-11 14:25:07.181	6.788631236	80.801784999	2125.9	1.816			
T	2015-02-11 14:25:10.181	6.788601481	80.801774471	2125.5	1.819			
T	2015-02-11 14:25:13.181	6.788574793	80.801764447	2125.1	1.823			
T	2015-02-11 14:25:16.181	6.788548907	80.801754160	2124.8	1.826			
T	2015-02-11 14:25:19.181	6.788514570	80.801747419	2124.4	1.830			
T	2015-02-11 14:25:21.181	6.788488633	80.801738844	2124.1	1.833			
T	2015-02-11 14:25:23.181	6.788464377	80.801725625	2123.7	1.836			
T	2015-02-11 14:25:26.181	6.788429557	80.801703622	2123.2	1.840			
T	2015-02-11 14:25:28.181	6.788403888	80.801690252	2122.8	1.843			
T	2015-02-11 14:25:30.181	6.788376621	80.801680939	2122.5	1.847			
T	2015-02-11 14:25:32.181	6.788349556	80.801673722	2122.2	1.850			
T	2015-02-11 14:25:35.181	6.788312087	80.801665792	2121.7	1.854			
T	2015-02-11 14:25:38.181	6.788277107	80.801657531	2121.2	1.858			
T	2015-02-11 14:25:41.181	6.788243956	80.801649139	2120.8	1.862			
T	2015-02-11 14:25:44.181	6.788208635	80.801641506	2120.3	1.866			
T	2015-02-11 14:25:47.181	6.788175016	80.801634644	2119.8	1.870			
T	2015-02-11 14:25:50.181	6.788145596	80.801631948	2119.4	1.873			
T	2015-02-11 14:25:54.181	6.788110621	80.801627633	2119.0	1.877			
T	2015-02-11 14:25:58.181	6.788079870	80.801608984	2118.5	1.881			
T	2015-02-11 14:26:01.181	6.788059715	80.801588848	2118.1	1.884			
T	2015-02-11 14:26:04.181	6.788036898	80.801570664	2117.8	1.887			
T	2015-02-11 14:26:07.181	6.788009419	80.801555934	2117.3	1.891			
T	2015-02-11 14:26:10.181	6.787978375	80.801542769	2116.8	1.895			
T	2015-02-11 14:26:13.181	6.787944370	80.801530474	2116.3	1.899			
T	2015-02-11 14:26:16.181	6.787912786	80.801528181	2115.8	1.902			
T	2015-02-11 14:26:20.181	6.787881436	80.801537828	2115.4	1.906			
T	2015-02-11 14:26:25.181	6.787858786	80.801558676	2115.2	1.909			
T	2015-02-11 14:26:52.181	6.787831665	80.801554193	2114.7	1.912			
T	2015-02-11 14:26:56.181	6.787797417	80.801554013	2114.2	1.916			
T	2015-02-11 14:26:59.181	6.787767377	80.801559043	2113.8	1.920			
T	2015-02-11 14:27:02.181	6.787737078	80.801555956	2113.4	1.923			
T	2015-02-11 14:27:05.181	6.787709610	80.801546380	2112.9	1.926			
T	2015-02-11 14:27:28.181	6.787677027	80.801547048	2112.4	1.930			
T	2015-02-11 14:27:30.181	6.787649174	80.801545649	2112.0	1.933			
T	2015-02-11 14:27:32.181	6.787618926	80.801544130	2111.6	1.937			
T	2015-02-11 14:27:34.181	6.787591586	80.801541322	2111.1	1.940			
T	2015-02-11 14:27:37.181	6.787560413	80.801539942	2110.7	1.943			
T	2015-02-11 14:27:53.181	6.787530435	80.801543877	2110.3	1.946			
T	2015-02-11 14:27:57.181	6.787490286	80.801547853	2109.5	1.951			
T	2015-02-11 14:27:59.181	6.787462507	80.801555078	2108.7	1.954			
T	2015-02-11 14:28:01.181	6.787434815	80.801563249	2107.9	1.957			
T	2015-02-11 14:28:04.181	6.787403260	80.801568399	2106.9	1.961			
T	2015-02-11 14:28:09.181	6.787375856	80.801568590	2106.0	1.964			
T	2015-02-11 14:28:19.181	6.787344620	80.801563322	2104.9	1.968			
T	2015-02-11 14:28:22.181	6.787314454	80.801555857	2103.9	1.971			
T	2015-02-11 14:28:25.181	6.787279553	80.801550379	2102.7	1.975			
T	2015-02-11 14:28:28.181	6.787243011	80.801550037	2101.5	1.979			
T	2015-02-11 14:28:31.181	6.787213029	80.801548385	2100.6	1.982			
T	2015-02-11 14:28:35.181	6.787183408	80.801541378	2099.6	1.986			
T	2015-02-11 14:29:55.181	6.787160875	80.801518906	2098.8	1.989			
T	2015-02-11 14:29:57.181	6.787135402	80.801506503	2097.9	1.993			
T	2015-02-11 14:29:59.181	6.787106919	80.801493537	2097.0	1.996			
T	2015-02-11 14:30:01.181	6.787081526	80.801477461	2096.2	1.999			
T	2015-02-11 14:30:04.181	6.787050898	80.801453695	2095.2	2.004			
T	2015-02-11 14:30:07.181	6.787027135	80.801430313	2094.5	2.007			
T	2015-02-11 14:30:10.181	6.787005705	80.801409127	2093.9	2.011			
T	2015-02-11 14:30:14.181	6.786978621	80.801387243	2093.1	2.015			
T	2015-02-11 14:30:18.181	6.786953596	80.801361571	2092.4	2.019			
T	2015-02-11 14:30:21.181	6.786938084	80.801338927	2092.0	2.022			
T	2015-02-11 14:30:25.181	6.786918343	80.801312796	2091.5	2.025			
T	2015-02-11 14:30:29.181	6.786892078	80.801292963	2090.8	2.029			
T	2015-02-11 14:30:33.181	6.786861325	80.801279006	2090.0	2.033			
T	2015-02-11 14:30:37.181	6.786836949	80.801262903	2089.4	2.036			
T	2015-02-11 14:30:41.181	6.786824918	80.801234417	2089.2	2.039			
T	2015-02-11 14:30:45.181	6.786803318	80.801213493	2088.8	2.043			
T	2015-02-11 14:30:49.181	6.786774453	80.801195253	2088.1	2.047			
T	2015-02-11 14:30:53.181	6.786746142	80.801181064	2087.5	2.050			
T	2015-02-11 14:30:57.181	6.786727288	80.801155650	2087.2	2.054			
T	2015-02-11 14:31:01.181	6.786708610	80.801127252	2086.9	2.057			
T	2015-02-11 14:31:05.181	6.786695206	80.801101265	2086.7	2.061			
T	2015-02-11 14:31:08.181	6.786682304	80.801074389	2086.6	2.064			
T	2015-02-11 14:31:11.181	6.786660701	80.801047974	2086.0	2.068			
T	2015-02-11 14:31:14.181	6.786634330	80.801027228	2084.3	2.072			
T	2015-02-11 14:31:17.181	6.786608543	80.801016734	2082.6	2.075			
T	2015-02-11 14:31:22.181	6.786578377	80.801005917	2080.6	2.078			
T	2015-02-11 14:31:26.181	6.786544300	80.800996327	2078.2	2.082			
T	2015-02-11 14:31:29.181	6.786517640	80.800979875	2076.5	2.086			
T	2015-02-11 14:31:32.181	6.786496046	80.800955806	2075.2	2.089			
T	2015-02-11 14:31:36.181	6.786478126	80.800928807	2074.1	2.093			
T	2015-02-11 14:31:41.181	6.786465112	80.800903721	2073.4	2.096			
T	2015-02-11 14:31:50.181	6.786441292	80.800920693	2071.6	2.099			
T	2015-02-11 14:31:57.181	6.786418448	80.800935387	2069.9	2.102			
T	2015-02-11 14:32:13.181	6.786403865	80.800903604	2069.1	2.106			
T	2015-02-11 14:32:16.181	6.786369498	80.800876946	2066.9	2.111			
T	2015-02-11 14:32:18.181	6.786339146	80.800857825	2065.0	2.115			
T	2015-02-11 14:32:20.181	6.786307579	80.800839451	2062.9	2.119			
T	2015-02-11 14:32:22.181	6.786276969	80.800826760	2061.1	2.123			
T	2015-02-11 14:32:25.181	6.786246691	80.800815727	2059.3	2.126			
T	2015-02-11 14:32:34.181	6.786224195	80.800797269	2058.4	2.130			
T	2015-02-11 14:32:38.181	6.786195764	80.800777216	2057.2	2.133			
T	2015-02-11 14:32:41.181	6.786173409	80.800752758	2056.6	2.137			
T	2015-02-11 14:32:44.181	6.786155833	80.800722269	2056.6	2.141			
T	2015-02-11 14:32:47.181	6.786137686	80.800694792	2056.6	2.145			
T	2015-02-11 14:32:50.181	6.786116201	80.800675083	2056.0	2.148			
T	2015-02-11 14:32:53.181	6.786093788	80.800659195	2055.3	2.151			
T	2015-02-11 14:32:56.181	6.786066066	80.800637201	2054.7	2.155			
T	2015-02-11 14:32:59.181	6.786036909	80.800612285	2054.1	2.159			
T	2015-02-11 14:33:02.181	6.786007688	80.800589193	2053.6	2.163			
T	2015-02-11 14:33:05.181	6.785982366	80.800567625	2053.2	2.167			
T	2015-02-11 14:33:10.181	6.785961060	80.800547707	2053.1	2.170			
T	2015-02-11 14:33:16.181	6.785938480	80.800527826	2052.9	2.174			
T	2015-02-11 14:33:20.181	6.785920441	80.800505907	2053.2	2.177			
T	2015-02-11 14:33:23.181	6.785901116	80.800485247	2053.3	2.180			
T	2015-02-11 14:33:26.181	6.785882544	80.800463224	2053.6	2.183			
T	2015-02-11 14:33:29.181	6.785863530	80.800439021	2054.1	2.187			
T	2015-02-11 14:33:32.181	6.785841573	80.800422376	2054.0	2.190			
T	2015-02-11 14:33:36.181	6.785813839	80.800416375	2052.2	2.193			
T	2015-02-11 14:33:40.181	6.785786394	80.800430232	2048.9	2.196			
T	2015-02-11 14:33:44.181	6.785758238	80.800443625	2045.7	2.200			
T	2015-02-11 14:33:48.181	6.785720606	80.800449707	2041.9	2.204			
T	2015-02-11 14:33:51.181	6.785680786	80.800444388	2038.6	2.209			
T	2015-02-11 14:33:54.181	6.785643405	80.800431264	2035.9	2.213			
T	2015-02-11 14:33:57.181	6.785607861	80.800417669	2033.4	2.217			
T	2015-02-11 14:34:00.181	6.785568236	80.800407010	2030.3	2.222			
T	2015-02-11 14:34:02.181	6.785541000	80.800400500	2028.2	2.225			
T	2015-02-11 14:34:05.181	6.785504549	80.800389869	2025.3	2.229			
T	2015-02-11 14:34:08.181	6.785473313	80.800376583	2023.1	2.233			
T	2015-02-11 14:34:11.181	6.785446662	80.800359515	2021.5	2.237			
T	2015-02-11 14:34:14.181	6.785425306	80.800338416	2020.5	2.240			
T	2015-02-11 14:34:17.181	6.785408223	80.800304454	2020.5	2.244			
T	2015-02-11 14:34:20.181	6.785391218	80.800273988	2020.3	2.248			
T	2015-02-11 14:34:25.181	6.785372488	80.800254252	2019.4	2.251			
T	2015-02-11 14:35:04.181	6.785339425	80.800258795	2016.0	2.255			
T	2015-02-11 14:36:21.181	6.785364776	80.800269111	2018.0	2.258			
T	2015-02-11 14:37:06.181	6.785340547	80.800253877	2016.4	2.261			
T	2015-02-11 14:37:10.181	6.785349109	80.800221022	2018.7	2.265			
T	2015-02-11 14:38:23.181	6.785356593	80.800189627	2020.8	2.268			
T	2015-02-11 14:38:27.181	6.785364323	80.800154180	2023.2	2.272			
T	2015-02-11 14:38:30.181	6.785354832	80.800125498	2023.5	2.276			
T	2015-02-11 14:38:33.181	6.785340568	80.800100196	2023.2	2.279			
T	2015-02-11 14:38:36.181	6.785325007	80.800076400	2022.8	2.282			
T	2015-02-11 14:38:39.181	6.785307513	80.800051561	2022.1	2.285			
T	2015-02-11 14:38:43.181	6.785288756	80.800025838	2021.3	2.289			
T	2015-02-11 14:38:49.181	6.785279926	80.799995508	2021.9	2.293			
T	2015-02-11 14:38:56.181	6.785273147	80.799968239	2023.6	2.296			
T	2015-02-11 14:39:01.181	6.785261911	80.799939524	2025.1	2.299			
T	2015-02-11 14:39:04.181	6.785253757	80.799911438	2026.8	2.302			
T	2015-02-11 14:39:07.181	6.785243574	80.799884245	2028.3	2.306			
T	2015-02-11 14:39:10.181	6.785229871	80.799859198	2029.5	2.309			
T	2015-02-11 14:39:13.181	6.785216874	80.799830724	2031.0	2.312			
T	2015-02-11 14:39:16.181	6.785209985	80.799797589	2033.6	2.316			
T	2015-02-11 14:39:19.181	6.785205168	80.799764179	2036.5	2.320			
T	2015-02-11 14:39:22.181	6.785199578	80.799732826	2039.1	2.323			
T	2015-02-11 14:39:25.181	6.785194184	80.799706153	2041.3	2.326			
T	2015-02-11 14:39:29.181	6.785184757	80.799673462	2043.9	2.330			
T	2015-02-11 14:39:32.181	6.785177218	80.799645990	2046.1	2.333			
T	2015-02-11 14:39:36.181	6.785169464	80.799611711	2049.1	2.337			
T	2015-02-11 14:39:41.181	6.785159484	80.799584258	2051.3	2.340			
T	2015-02-11 14:39:47.181	6.785142304	80.799555954	2053.4	2.344			
T	2015-02-11 14:39:51.181	6.785131828	80.799527965	2055.9	2.347			
T	2015-02-11 14:39:55.181	6.785123390	80.799493977	2059.1	2.351			
T	2015-02-11 14:39:58.181	6.785119201	80.799463679	2062.2	2.355			
T	2015-02-11 14:40:01.181	6.785114287	80.799429260	2065.7	2.358			
T	2015-02-11 14:40:04.181	6.785104405	80.799397271	2068.8	2.362			
T	2015-02-11 14:40:07.181	6.785089647	80.799371593	2071.2	2.365			
T	2015-02-11 14:40:11.181	6.785069437	80.799347213	2073.5	2.369			
T	2015-02-11 14:40:16.181	6.785060347	80.799320688	2076.3	2.372			
T	2015-02-11 14:40:23.181	6.785044497	80.799295572	2079.0	2.375			
T	2015-02-11 14:40:28.181	6.785030606	80.799270397	2081.8	2.379			
T	2015-02-11 14:40:32.181	6.785017221	80.799239614	2085.3	2.382			
T	2015-02-11 14:40:36.181	6.785001066	80.799207449	2089.1	2.386			
T	2015-02-11 14:40:39.181	6.784987256	80.799181548	2090.4	2.390			
T	2015-02-11 14:40:42.181	6.784971294	80.799154976	2090.3	2.393			
T	2015-02-11 14:40:45.181	6.784955493	80.799126215	2088.9	2.397			
T	2015-02-11 14:40:48.181	6.784940990	80.799094974	2087.8	2.400			
T	2015-02-11 14:40:51.181	6.784923299	80.799066480	2086.5	2.404			
T	2015-02-11 14:40:54.181	6.784900447	80.799042894	2084.5	2.408			
T	2015-02-11 14:40:57.181	6.784877367	80.799026539	2082.4	2.411			
T	2015-02-11 14:41:01.181	6.784848859	80.799006193	2079.9	2.415			
T	2015-02-11 14:41:05.181	6.784828309	80.798979345	2078.9	2.419			
T	2015-02-11 14:41:09.181	6.784812068	80.798953946	2078.3	2.422			
T	2015-02-11 14:41:13.181	6.784783581	80.798936394	2076.3	2.426			
T	2015-02-11 14:41:16.181	6.784753643	80.798927265	2073.8	2.429			
T	2015-02-11 14:41:19.181	6.784720110	80.798921993	2070.8	2.433			
T	2015-02-11 14:41:22.181	6.784689667	80.798918336	2068.1	2.436			
T	2015-02-11 14:41:26.181	6.784658996	80.798910036	2065.7	2.440			
T	2015-02-11 14:41:30.181	6.784637887	80.798892209	2065.0	2.443			
T	2015-02-11 14:41:34.181	6.784626403	80.798862417	2066.2	2.447			
T	2015-02-11 14:41:38.181	6.784623482	80.798828050	2068.7	2.450			
T	2015-02-11 14:41:42.181	6.784624079	80.798792705	2071.5	2.454			
T	2015-02-11 14:41:45.181	6.784634714	80.798767723	2074.3	2.457			
T	2015-02-11 14:41:49.181	6.784652006	80.798737126	2077.8	2.461			
T	2015-02-11 14:41:52.181	6.784659279	80.798703920	2080.7	2.465			
T	2015-02-11 14:41:55.181	6.784660487	80.798664181	2083.7	2.470			
T	2015-02-11 14:41:57.181	6.784658607	80.798633706	2085.8	2.473			
T	2015-02-11 14:41:59.181	6.784658489	80.798600899	2088.2	2.477			
T	2015-02-11 14:42:01.181	6.784661990	80.798568709	2090.7	2.480			
T	2015-02-11 14:42:03.181	6.784667902	80.798537715	2093.2	2.484			
T	2015-02-11 14:42:05.181	6.784670949	80.798510281	2095.2	2.487			
T	2015-02-11 14:42:08.181	6.784672715	80.798472908	2097.9	2.491			
T	2015-02-11 14:42:11.181	6.784675417	80.798438594	2100.4	2.495			
T	2015-02-11 14:42:14.181	6.784676554	80.798409874	2102.5	2.498			
T	2015-02-11 14:42:18.181	6.784666601	80.798378088	2104.6	2.502			
T	2015-02-11 14:42:22.181	6.784648012	80.798349773	2106.5	2.505			
T	2015-02-11 14:42:26.181	6.784631823	80.798325183	2107.6	2.509			
T	2015-02-11 14:42:31.181	6.784609079	80.798303764	2107.4	2.512			
T	2015-02-11 14:42:35.181	6.784590938	80.798280729	2107.3	2.515			
T	2015-02-11 14:42:40.181	6.784577560	80.798252583	2107.2	2.519			
T	2015-02-11 14:42:44.181	6.784562611	80.798223768	2107.0	2.522			
T	2015-02-11 14:42:47.181	6.784547438	80.798199169	2106.9	2.526			
T	2015-02-11 14:42:50.181	6.784529703	80.798174800	2106.8	2.529			
T	2015-02-11 14:42:53.181	6.784504134	80.798153374	2106.8	2.533			
T	2015-02-11 14:42:56.181	6.784472676	80.798144439	2106.8	2.536			
T	2015-02-11 14:42:59.181	6.784441671	80.798148183	2106.8	2.540			
T	2015-02-11 14:43:03.181	6.784408094	80.798155936	2106.9	2.544			
T	2015-02-11 14:43:07.181	6.784379229	80.798155174	2106.9	2.547			
T	2015-02-11 14:43:10.181	6.784352583	80.798147134	2106.9	2.550			
T	2015-02-11 14:43:13.181	6.784324247	80.798137117	2107.0	2.553			
T	2015-02-11 14:43:16.181	6.784295522	80.798126873	2107.1	2.557			
T	2015-02-11 14:43:19.181	6.784266537	80.798114806	2107.1	2.560			
T	2015-02-11 14:43:22.181	6.784238092	80.798104525	2107.2	2.564			
T	2015-02-11 14:43:25.181	6.784211522	80.798097761	2107.3	2.567			
T	2015-02-11 14:43:30.181	6.784182578	80.798091843	2107.4	2.570			
T	2015-02-11 14:43:34.181	6.784159956	80.798073173	2106.9	2.573			
T	2015-02-11 14:43:39.181	6.784132208	80.798058758	2104.1	2.577			
T	2015-02-11 14:43:45.181	6.784108523	80.798044053	2101.9	2.580			
T	2015-02-11 14:43:49.181	6.784094364	80.798020852	2100.8	2.583			
T	2015-02-11 14:43:53.181	6.784072397	80.798003127	2098.9	2.586			
T	2015-02-11 14:43:57.181	6.784040208	80.797992869	2095.9	2.590			
T	2015-02-11 14:44:00.181	6.784012169	80.797987332	2093.3	2.593			
T	2015-02-11 14:44:03.181	6.783981638	80.797983015	2090.5	2.596			
T	2015-02-11 14:44:06.181	6.783952345	80.797970177	2088.1	2.600			
T	2015-02-11 14:44:09.181	6.783924646	80.797952038	2086.0	2.604			
T	2015-02-11 14:44:12.181	6.783900447	80.797937633	2084.2	2.607			
T	2015-02-11 14:44:16.181	6.783881283	80.797907098	2083.5	2.611			
T	2015-02-11 14:44:20.181	6.783862338	80.797882800	2082.6	2.614			
T	2015-02-11 14:44:25.181	6.783841940	80.797859112	2081.7	2.618			
T	2015-02-11 14:44:30.181	6.783819522	80.797832215	2080.9	2.622			
T	2015-02-11 14:44:34.181	6.783794365	80.797803610	2080.0	2.626			
T	2015-02-11 14:44:37.181	6.783770532	80.797784019	2079.0	2.629			
T	2015-02-11 14:44:41.181	6.783738733	80.797777264	2076.8	2.633			
T	2015-02-11 14:44:45.181	6.783707064	80.797773345	2074.6	2.637			
T	2015-02-11 14:44:49.181	6.783674452	80.797765099	2072.6	2.640			
T	2015-02-11 14:44:53.181	6.783641172	80.797757718	2070.5	2.644			
T	2015-02-11 14:44:56.181	6.783614358	80.797753293	2068.8	2.647			
T	2015-02-11 14:45:00.181	6.783583519	80.797750231	2066.7	2.651			
T	2015-02-11 14:45:05.181	6.783553027	80.797739710	2065.1	2.654			
T	2015-02-11 14:45:08.181	6.783540170	80.797714829	2065.7	2.657			
T	2015-02-11 14:45:11.181	6.783527273	80.797684733	2066.8	2.661			
T	2015-02-11 14:45:15.181	6.783516297	80.797659149	2067.7	2.664			
T	2015-02-11 14:45:21.181	6.783505941	80.797632803	2068.8	2.667			
T	2015-02-11 14:45:32.181	6.783482935	80.797608319	2069.1	2.671			
T	2015-02-11 14:45:35.181	6.783462846	80.797580295	2069.8	2.675			
T	2015-02-11 14:45:37.181	6.783445469	80.797557301	2070.5	2.678			
T	2015-02-11 14:45:39.181	6.783427855	80.797536055	2071.1	2.681			
T	2015-02-11 14:45:42.181	6.783405684	80.797510216	2071.9	2.685			
T	2015-02-11 14:45:46.181	6.783380923	80.797491836	2071.6	2.688			
T	2015-02-11 14:45:50.181	6.783353184	80.797476496	2070.5	2.692			
T	2015-02-11 14:45:53.181	6.783330946	80.797457134	2069.7	2.695			
T	2015-02-11 14:45:56.181	6.783312095	80.797431994	2068.1	2.699			
T	2015-02-11 14:45:59.181	6.783295927	80.797402617	2067.0	2.702			
T	2015-02-11 14:46:02.181	6.783283536	80.797373492	2066.2	2.706			
T	2015-02-11 14:46:06.181	6.783271505	80.797341166	2065.6	2.710			
T	2015-02-11 14:46:10.181	6.783262992	80.797309206	2065.3	2.713			
T	2015-02-11 14:46:13.181	6.783251512	80.797273416	2064.8	2.718			
T	2015-02-11 14:46:15.181	6.783240593	80.797244865	2064.2	2.721			
T	2015-02-11 14:46:17.181	6.783229427	80.797217353	2063.6	2.724			
T	2015-02-11 14:46:19.181	6.783221256	80.797190643	2063.3	2.727			
T	2015-02-11 14:46:22.181	6.783213639	80.797158938	2063.1	2.731			
T	2015-02-11 14:46:26.181	6.783205455	80.797131361	2062.8	2.734			
T	2015-02-11 14:46:31.181	6.783197491	80.797098628	2062.6	2.738			
T	2015-02-11 14:46:35.181	6.783184834	80.797064316	2061.9	2.742			
T	2015-02-11 14:46:39.181	6.783166941	80.797034077	2060.6	2.746			
T	2015-02-11 14:46:43.181	6.783156135	80.797003446	2060.0	2.749			
T	2015-02-11 14:46:49.181	6.783153907	80.796975906	2060.4	2.753			
T	2015-02-11 14:47:01.181	6.783172338	80.796952298	2062.9	2.756			
T	2015-02-11 14:47:04.181	6.783190970	80.796922779	2065.6	2.760			
T	2015-02-11 14:47:06.181	6.783202422	80.796893214	2067.5	2.763			
T	2015-02-11 14:47:08.181	6.783212743	80.796860399	2069.4	2.767			
T	2015-02-11 14:47:10.181	6.783221007	80.796827636	2071.0	2.771			
T	2015-02-11 14:47:12.181	6.783227009	80.796797626	2072.3	2.774			
T	2015-02-11 14:47:14.181	6.783235422	80.796769776	2073.9	2.777			
T	2015-02-11 14:47:16.181	6.783249096	80.796745176	2075.9	2.781			
T	2015-02-11 14:47:18.181	6.783266921	80.796723747	2078.4	2.784			
T	2015-02-11 14:47:21.181	6.783296819	80.796696686	2082.3	2.788			
T	2015-02-11 14:47:24.181	6.783326216	80.796674788	2086.0	2.792			
T	2015-02-11 14:47:27.181	6.783354511	80.796661490	2087.9	2.796			
T	2015-02-11 14:47:31.181	6.783380323	80.796648896	2089.2	2.799			
T	2015-02-11 14:47:35.181	6.783372127	80.796620894	2090.2	2.802			
T	2015-02-11 14:47:38.181	6.783361249	80.796592304	2091.1	2.806			
T	2015-02-11 14:47:41.181	6.783359766	80.796564605	2092.2	2.809			
T	2015-02-11 14:47:45.181	6.783365183	80.796531035	2093.8	2.812			
T	2015-02-11 14:47:48.181	6.783370860	80.796504208	2095.1	2.815			
T	2015-02-11 14:47:52.181	6.783364573	80.796469344	2096.4	2.819			
T	2015-02-11 14:47:55.181	6.783353154	80.796437418	2097.6	2.823			
T	2015-02-11 14:47:58.181	6.783344079	80.796405802	2098.8	2.827			
T	2015-02-11 14:48:01.181	6.783340939	80.796378031	2099.9	2.830			
T	2015-02-11 14:48:04.181	6.783345314	80.796347180	2101.4	2.833			
T	2015-02-11 14:48:07.181	6.783349860	80.796318114	2102.7	2.837			
T	2015-02-11 14:48:11.181	6.783344732	80.796287334	2104.0	2.840			
T	2015-02-11 14:48:16.181	6.783321738	80.796262190	2103.8	2.844			
T	2015-02-11 14:48:19.181	6.783310007	80.796236903	2103.8	2.847			
T	2015-02-11 14:48:22.181	6.783294223	80.796205730	2103.6	2.851			
T	2015-02-11 14:48:25.181	6.783275039	80.796176497	2103.0	2.855			
T	2015-02-11 14:48:28.181	6.783254855	80.796151187	2102.2	2.858			
T	2015-02-11 14:48:31.181	6.783234474	80.796128167	2101.3	2.862			
T	2015-02-11 14:48:35.181	6.783209424	80.796103672	2100.1	2.866			
T	2015-02-11 14:48:38.181	6.783187692	80.796082554	2099.0	2.869			
T	2015-02-11 14:48:41.181	6.783162376	80.796057886	2097.8	2.873			
T	2015-02-11 14:48:44.181	6.783139884	80.796038251	2096.6	2.876			
T	2015-02-11 14:48:48.181	6.783116192	80.796021908	2095.2	2.880			
T	2015-02-11 14:48:52.181	6.783084666	80.796010780	2092.8	2.883			
T	2015-02-11 14:48:55.181	6.783058543	80.795999731	2091.0	2.886			
T	2015-02-11 14:48:58.181	6.783035534	80.795985276	2089.6	2.889			
T	2015-02-11 14:49:01.181	6.783018000	80.795961102	2089.2	2.893			
T	2015-02-11 14:49:04.181	6.783006221	80.795928749	2089.9	2.897			
T	2015-02-11 14:49:07.181	6.782997324	80.795897282	2090.7	2.900			
T	2015-02-11 14:49:20.181	6.783011912	80.795874200	2093.3	2.903			
T	2015-02-11 14:49:34.181	6.783025972	80.795838925	2096.4	2.907			
T	2015-02-11 14:49:36.181	6.783036955	80.795811891	2098.2	2.911			
T	2015-02-11 14:49:38.181	6.783045466	80.795782388	2099.7	2.914			
T	2015-02-11 14:49:40.181	6.783050577	80.795748481	2101.0	2.918			
T	2015-02-11 14:49:42.181	6.783050223	80.795711625	2101.8	2.922			
T	2015-02-11 14:49:44.181	6.783044823	80.795674273	2102.3	2.926			
T	2015-02-11 14:49:46.181	6.783035163	80.795640296	2102.5	2.930			
T	2015-02-11 14:49:48.181	6.783022308	80.795608920	2102.4	2.934			
T	2015-02-11 14:49:50.181	6.783007633	80.795580282	2102.2	2.937			
T	2015-02-11 14:49:52.181	6.782993461	80.795554213	2102.1	2.941			
T	2015-02-11 14:49:55.181	6.782973978	80.795519833	2101.9	2.945			
T	2015-02-11 14:49:58.181	6.782960287	80.795489475	2102.1	2.949			
